,Unnamed: 0,No.,Email address,Gender,Last Name,First Name,Smoking,Alchohol,Uni,Nationality,School,Major,Habit,Roommate
2575,2575,2575,sneaky@gmail.com,male,Murray,Jennifer,yes,yes,mj2388,Wallis and Futuna,VCPS,Philosophy,Night Owl,Yes
2576,2576,2576,arterial@gmail.com,female,Hume,Michell,yes,yes,hm7748,Belize,CJS,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
2577,2577,2577,centrist@icloud.com,female,Longman,Ansel,yes,no,la3953,Saint Helena,SPS,Sociology,Early Bird,Yes
2578,2578,2578,lunatic@gmail.com,male,Simon,Derrick,yes,yes,sd7408,Belize,Arts,Anthropology,Night Owl,Yes
2579,2579,2579,uncut@yahoo.com,female,Finn,Gladys,yes,yes,fg4850,Guam,MSPH,Biochemistry,Night Owl,Yes
2580,2580,2580,unoccupied@gmail.com,male,Wilcox,Maggie,no,no,wm5914,Tonga,VCPS,Anthropology,Early Bird,Yes
2581,2581,2581,disguised@gmail.com,female,Willard,Vivian,no,no,wv2353,Zambia,Medicine,English,Early Bird,Yes
2582,2582,2582,convertible@outlook.com,female,Evan,Bishop,yes,yes,eb2811,Costa Rica,TC,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
2583,2583,2583,affiliated@sina.com,female,Mac-,Arlene,yes,yes,ma5124,Bosnia and Herzegovina,SSW,Sociology,Early Bird,Yes
2584,2584,2584,unsound@msn.com,female,Milton,Octavia,no,yes,mo5719,Pitcairn Islands,GSAPP,Creative Writing,Night Owl,Yes
2585,2585,2585,thatched@msn.com,male,Yeates,Kristin,no,yes,yk4558,Cameroon,Nursing,Philosophy,Early Bird,Yes
2586,2586,2586,blueblack@126.com,female,Winifred,Winston,yes,yes,ww3038,Spain,CJS,Chemistry,Night Owl,Yes
2587,2587,2587,migratory@gmail.com,male,Webster,Natalie,yes,yes,wn2041,Liberia,CJS,Mechanical Engineering,Night Owl,Yes
2588,2588,2588,intermediaterange@yahoo.com,male,Emerson,Hamiltion,no,no,eh4347,French Guiana,SPS,History,Night Owl,Yes
2589,2589,2589,curled@163.com,male,Vincent,Todd,no,yes,vt3545,Navassa Island,GSAS,History,Early Bird,Yes
2590,2590,2590,replete@sina.com,male,Croft,Martha,no,yes,cm7746,India,GSAPP,French,Early Bird,Yes
2591,2591,2591,headlong@gmail.com,male,Childe,Zara,no,yes,cz7129,Thailand,TC,Political Science,Night Owl,Yes
2592,2592,2592,blissful@mac.com,female,Van,Rachel,no,yes,vr4238,Brazil,SIPA,East Asian Studies,Early Bird,Yes
2593,2593,2593,untoward@mac.com,female,Peggy,John,yes,yes,pj1245,Venezuela,JTS,Music,Early Bird,Yes
2594,2594,2594,newsworthy@msn.com,male,Dorothy,April,no,yes,da1781,Greece,GSAS,Economics,Night Owl,Yes
2595,2595,2595,passable@att.net,female,Bentham,Alvis,no,no,ba3530,Germany,CC,French,Early Bird,Yes
2596,2596,2596,flipping@126.com,male,Rebecca,Elvis,no,yes,re6056,Argentina,CC,Sustainable Development,Early Bird,Yes
2597,2597,2597,materialistic@yahoo.com,male,Needham,Tim,yes,no,nt3337,Bhutan,CLS,Comparative Literature & Society,Night Owl,Yes
2598,2598,2598,pedagogical@gmail.com,female,Harriman,Sebastiane,yes,yes,hs2311,Slovenia,SGS,Industrial Engineering & Operations Research,Night Owl,Yes
2599,2599,2599,illuminated@126.com,female,Ford,Vanessa,yes,yes,fv5240,Mali,GSAPP,English,Night Owl,Yes
2600,2600,2600,jerky@mac.com,female,Charles,Ingram,yes,no,ci5576,Austria,BC,American Studies,Night Owl,Yes
2601,2601,2601,dyed@yahoo.com,female,Haggai,Susie,yes,yes,hs6311,Uzbekistan,SSW,Psychology,Early Bird,Yes
2602,2602,2602,steely@126.com,female,Antoinette,Cecil,yes,no,ac6221,Juan de Nova Island,TC,Mathematics,Night Owl,Yes
2603,2603,2603,meditative@msn.com,male,Browne,Nora,yes,yes,bn5075,Spratly Islands,SEAS,Anthropology,Early Bird,Yes
2604,2604,2604,untroubled@163.com,female,More,Darnell,yes,no,md8090,Ethiopia,MSPH,Mechanical Engineering,Early Bird,Yes
2605,2605,2605,extraneous@outlook.com,female,Silas,Clarence,yes,no,sc9005,Ireland,CBS,Physics,Night Owl,Yes
2606,2606,2606,centennial@163.com,female,Bess,Ursula,yes,yes,bu4195,Sudan,Arts,Chemical Engineering,Early Bird,Yes
2607,2607,2607,inter@outlook.com,female,Anna,Suzanne,no,no,as8643,Uruguay,SGS,Sociology,Night Owl,Yes
2608,2608,2608,subconscious@126.com,female,Garden,Melissa,no,no,gm8901,Burundi,JTS,Mechanical Engineering,Night Owl,Yes
2609,2609,2609,farfetched@yahoo.com,female,Margaret,Vivien,yes,yes,mv3253,Georgia,CBS,French,Early Bird,Yes
2610,2610,2610,sidelong@163.com,male,Mark,Tab,yes,yes,mt7439,Cyprus,CJS,American Studies,Night Owl,Yes
2611,2611,2611,genital@126.com,male,Emma,Lambert,no,yes,el3197,Togo,TC,Earth & Environmental Engineering,Night Owl,Yes
2612,2612,2612,indomitable@sina.com,male,Dunlop,Elsie,no,yes,de4321,Burkina Faso,CJS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
2613,2613,2613,selfimposed@yahoo.com,male,Harry,Marcus,no,yes,hm8742,Malaysia,GSAS,Economics,Night Owl,Yes
2614,2614,2614,ravenous@msn.com,male,Symons,Drew,yes,yes,sd1279,Tanzania,SPS,Economics,Early Bird,Yes
2615,2615,2615,verifiable@yahoo.com,male,Raleign,Benson,yes,no,rb4735,Vietnam,SSW,Economics,Night Owl,Yes
2616,2616,2616,cryptic@126.com,male,Warner,Jacqueline,yes,no,wj8487,Tanzania,MSPH,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
2617,2617,2617,cinematic@gmail.com,male,Christopher,Ada,yes,no,ca9834,Saudi Arabia,SIPA,American Studies,Night Owl,Yes
2618,2618,2618,moonlit@gmail.com,male,Warren,Virginia,yes,no,wv6479,Cameroon,UTS,Chemistry,Early Bird,Yes
2619,2619,2619,bigcity@mac.com,male,Maugham,Eve,no,yes,me7927,Laos,SEAS,English,Night Owl,Yes
2620,2620,2620,switching@sina.com,male,Jim,Yehudi,no,no,jy3347,Vietnam,CBS,Anthropology,Early Bird,Yes
2621,2621,2621,fifteenyearold@yahoo.com,female,Parker,Meroy,no,no,pm3530,Wallis and Futuna,SSW,Sociology,Early Bird,Yes
2622,2622,2622,inimical@outlook.com,male,Gaskell,Madeline,no,yes,gm3532,Namibia,SSW,Film & Media Studies,Night Owl,Yes
2623,2623,2623,unsuspecting@gmail.com,male,Eipstein,Marcia,no,no,em1831,Malawi,CCS,Human Rights,Early Bird,Yes
2624,2624,2624,tenyear@icloud.com,male,Dorothea,Robert,yes,no,dr9309,Singapore,SGS,Chemistry,Night Owl,Yes
2625,2625,2625,intermediaterange@126.com,male,Roy,Yedda,no,yes,ry9021,France,GSAS,Human Rights,Early Bird,Yes
2626,2626,2626,enhanced@qq.com,female,Electra,Vito,yes,no,ev1604,Falkland Islands,SEAS,Sustainable Development,Early Bird,Yes
2627,2627,2627,selfhelp@gmail.com,male,Kellogg,Stanford,no,no,ks2089,Bahamas,SEAS,Biology,Early Bird,Yes
2628,2628,2628,corrosive@outlook.com,female,Effie,Maxine,no,no,em1050,Slovakia,TC,English,Night Owl,Yes
2629,2629,2629,invulnerable@outlook.com,female,Hobbes,Bill,yes,yes,hb6189,Guernsey,CJS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
2630,2630,2630,multicolored@hotmail.com,male,Veblen,Trista,no,no,vt5995,Coral Sea Islands,GSAPP,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
2631,2631,2631,woolly@mac.com,female,Stephen,Luther,yes,no,sl6190,Peru,GSAPP,Business Management,Early Bird,Yes
2632,2632,2632,brighteyed@icloud.com,female,Yale,Channing,yes,yes,yc9323,Suriname,CJS,East Asian Studies,Night Owl,Yes
2633,2633,2633,contributing@msn.com,female,Leacock,Pearl,no,no,lp6804,Sao Tome and Principe,GSAPP,Political Science,Early Bird,Yes
2634,2634,2634,wildeyed@outlook.com,female,Coleridge,Sandy,yes,yes,cs7876,Norway,SPS,Art History,Early Bird,Yes
2635,2635,2635,undisciplined@outlook.com,female,Huggins,Edward,yes,no,he5760,Kuwait,Arts,Art History,Night Owl,Yes
2636,2636,2636,impudent@126.com,female,Hewlett,Virgil,no,no,hv6155,Gabon,Medicine,Music,Early Bird,Yes
2637,2637,2637,irreverent@att.net,male,Bart,Madge,yes,no,bm3247,France,GSAPP,History,Early Bird,Yes
2638,2638,2638,deviant@hotmail.com,male,Morley,Archibald,no,no,ma2874,Venezuela,CCS,Sociology,Early Bird,Yes
2639,2639,2639,emeritus@att.net,female,Gus,Quincy,yes,no,gq1395,Guinea-Bissau,SPS,Sustainable Development,Early Bird,Yes
2640,2640,2640,conquering@126.com,female,Yule,Arno,yes,yes,ya5752,Guatemala,CLS,Film & Media Studies,Early Bird,Yes
2641,2641,2641,debatable@msn.com,female,Burns,Megan,yes,yes,bm4816,Eritrea,SIPA,Music,Night Owl,Yes
2642,2642,2642,restraining@icloud.com,male,Thomson,Michelle,yes,yes,tm6549,Greece,UTS,Art History,Night Owl,Yes
2643,2643,2643,selfappointed@gmail.com,female,Sherwood,April,yes,no,sa2079,Cameroon,GSAS,Creative Writing,Night Owl,Yes
2644,2644,2644,bluish@msn.com,female,Marcellus,Hogan,no,no,mh4088,Burundi,Medicine,Electrical Engineering,Early Bird,Yes
2645,2645,2645,unpainted@att.net,male,Wodehous,Nick,yes,no,wn2123,Spratly Islands,SSW,Film & Media Studies,Early Bird,Yes
2646,2646,2646,bittersweet@mac.com,female,MacMillan,Bernard,yes,no,mb1096,Poland,BC,Mechanical Engineering,Night Owl,Yes
2647,2647,2647,middleincome@163.com,male,Kingsley,Rachel,no,yes,kr4200,Iceland,JTS,Sustainable Development,Night Owl,Yes
2648,2648,2648,audacious@icloud.com,female,Lindsay,Adam,no,yes,la5497,Cameroon,CJS,History,Early Bird,Yes
2649,2649,2649,shaving@mac.com,female,Wild,Murphy,yes,yes,wm8043,Bahamas,SEAS,Biology,Early Bird,Yes
2650,2650,2650,aft@mac.com,female,Josh,Theobald,no,no,jt2757,Ghana,JTS,History,Night Owl,Yes
2651,2651,2651,headlong@mac.com,male,Marlowe,Myrna,yes,no,mm7684,Maldives,SGS,Comparative Literature & Society,Early Bird,Yes
2652,2652,2652,motivated@163.com,female,Masefield,Murray,no,no,mm1925,Bahrain,Medicine,Comparative Literature & Society,Night Owl,Yes
2653,2653,2653,oilproducing@yahoo.com,female,Jane,Frank,yes,yes,jf5761,Peru,TC,Electrical Engineering,Early Bird,Yes
2654,2654,2654,craggy@126.com,male,Betty,Isidore,yes,no,bi7469,Pitcairn Islands,BC,Sociology,Early Bird,Yes
2655,2655,2655,windowless@mac.com,female,Marshall,Renata,no,no,mr1296,Ethiopia,SGS,Political Science,Night Owl,Yes
2656,2656,2656,selfsatisfied@msn.com,female,Armstrong,Edmund,yes,no,ae2973,Sao Tome and Principe,CCS,Visual Arts,Early Bird,Yes
2657,2657,2657,craggy@126.com,female,Raglan,Vivian,no,no,rv2038,Thailand,UTS,Earth & Environmental Engineering,Night Owl,Yes
2658,2658,2658,unsold@icloud.com,female,Wallace,Pandora,yes,yes,wp3818,Cambodia,SEAS,Creative Writing,Night Owl,Yes
2659,2659,2659,odious@gmail.com,female,Clara,Ida,yes,yes,ci8800,Czech Republic,CBS,East Asian Studies,Early Bird,Yes
2660,2660,2660,tinted@gmail.com,male,Baker,Amy,yes,yes,ba7369,Ghana,BC,American Studies,Early Bird,Yes
2661,2661,2661,apathetic@att.net,female,Adelaide,Warner,yes,no,aw1765,Canada,Nursing,Environmental Biology and Evolutionary Biology of the Human Species,Night Owl,Yes
2662,2662,2662,heartening@sina.com,male,Montgomery,Debby,no,no,md2430,Japan,CCS,Sustainable Development,Early Bird,Yes
2663,2663,2663,assumed@att.net,female,Webster,Edgar,no,yes,we6712,Palau,JTS,Comparative Literature & Society,Night Owl,Yes
2664,2664,2664,articulated@qq.com,male,Piers,Len,no,yes,pl6537,Dominica,JTS,Sustainable Development,Early Bird,Yes
2665,2665,2665,pissed@msn.com,male,Grantham,Regina,no,no,gr2909,Armenia,SGS,Sociology,Night Owl,Yes
2666,2666,2666,middleincome@att.net,male,I.,Jill,yes,no,ij8920,Faroe Islands,SIPA,Business Management,Night Owl,Yes
2667,2667,2667,fullblown@gmail.com,male,Pritt,Dwight,no,no,pd4937,Nigeria,VCPS,American Studies,Early Bird,Yes
2668,2668,2668,unopened@att.net,male,Gosse,Charles,no,yes,gc5766,Puerto Rico,CJS,Chemical Engineering,Night Owl,Yes
2669,2669,2669,tiled@msn.com,female,Ted,Clare,yes,yes,tc7142,Liechtenstein,GSAPP,Electrical Engineering,Night Owl,Yes
2670,2670,2670,comatose@msn.com,male,Rosalind,Eden,no,yes,re9917,Fiji,CLS,Sociology,Early Bird,Yes
2671,2671,2671,sixfoot@att.net,female,Nicholas,Selena,yes,no,ns9044,Libya,CJS,Neuroscience & Behavior,Night Owl,Yes
2672,2672,2672,backstage@gmail.com,male,Hawthorne,Adolph,no,no,ha5446,Bhutan,TC,Psychology,Early Bird,Yes
2673,2673,2673,rheumatoid@att.net,female,Joule,Ernest,yes,yes,je5026,Dominican Republic,TC,Mathematics,Early Bird,Yes
2674,2674,2674,irrepressible@163.com,male,Marner,Ford,yes,yes,mf4252,Laos,CLS,Psychology,Night Owl,Yes
2675,2675,2675,unwitting@qq.com,female,Katharine,Belle,no,no,kb5579,Vanuatu,CCS,Physics,Early Bird,Yes
2676,2676,2676,thrilled@gmail.com,male,Esther,Teresa,no,no,et6339,Colombia,CCS,English,Night Owl,Yes
2677,2677,2677,classy@gmail.com,female,Walsh,Claire,no,no,wc7104,Cyprus,CBS,Mathematics,Early Bird,Yes
2678,2678,2678,buttondown@yahoo.com,male,Felton,Martha,yes,yes,fm4521,Comoros,CBS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
2679,2679,2679,metaphorical@qq.com,male,Fanny,Uriah,no,no,fu6797,Denmark,CJS,Art History,Early Bird,Yes
2680,2680,2680,crackling@icloud.com,male,Dickey,Grover,yes,no,dg2172,India,Arts,Computer Science,Early Bird,Yes
2681,2681,2681,bumpy@sina.com,female,Jennings,Molly,no,yes,jm1244,Jordan,Medicine,Biochemistry,Night Owl,Yes
2682,2682,2682,antinuclear@163.com,male,Collins,Byron,yes,yes,cb2675,Suriname,SSW,Electrical Engineering,Night Owl,Yes
2683,2683,2683,snowcovered@gmail.com,male,Asheley,Crystal,yes,yes,ac4120,Europa Island,Arts,Biology,Early Bird,Yes
2684,2684,2684,surfacetoair@yahoo.com,female,Carroll,Nelly,no,no,cn1373,Burundi,MSPH,Sociology,Night Owl,Yes
2685,2685,2685,selfproclaimed@qq.com,female,Tate,Gerald,no,no,tg2146,Comoros,CCS,Chemical Engineering,Early Bird,Yes
2686,2686,2686,northwestern@outlook.com,male,Hume,Elroy,no,yes,he4735,Pakistan,VCPS,Philosophy,Early Bird,Yes
2687,2687,2687,nautical@icloud.com,female,Chesterton,Hugh,no,yes,ch6359,Cayman Islands,CCS,Psychology,Night Owl,Yes
2688,2688,2688,condemned@msn.com,female,Spenser,Clyde,no,no,sc9064,Vanuatu,CBS,Creative Writing,Early Bird,Yes
2689,2689,2689,culinary@att.net,male,Nathaniei,Donna,yes,yes,nd1059,Micronesia,CC,Anthropology,Night Owl,Yes
2690,2690,2690,contingent@msn.com,male,Margery,Zoe,yes,no,mz7447,Belarus,CBS,Earth & Environmental Engineering,Early Bird,Yes
2691,2691,2691,bereft@att.net,male,Fielding,Harry,no,yes,fh5776,Cambodia,CCS,Business Management,Night Owl,Yes
2692,2692,2692,enriched@gmail.com,female,George,Ron,yes,yes,gr9583,Cape Verde,SIPA,Computer Science,Night Owl,Yes
2693,2693,2693,telescopic@mac.com,male,Charles,Tabitha,yes,no,ct8712,Saint Helena,VCPS,Environmental Biology and Evolutionary Biology of the Human Species,Night Owl,Yes
2694,2694,2694,typed@163.com,female,Beard,Jerry,no,no,bj7953,Saint Pierre and Miquelon,BC,English,Night Owl,Yes
2695,2695,2695,frenetic@mac.com,male,Grace,William,yes,yes,gw2105,Kuwait,CC,Mathematics,Early Bird,Yes
2696,2696,2696,tinkling@sina.com,male,Milton,Brandon,yes,yes,mb6815,Italy,GSAS,Computer Science,Early Bird,Yes
2697,2697,2697,darkeyed@att.net,male,Bush,Borg,no,no,bb1453,Greenland,Arts,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
2698,2698,2698,centrist@gmail.com,male,Gunter,Vicky,no,no,gv5977,Haiti,GSAPP,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
2699,2699,2699,restraining@163.com,female,Edie,Leonard,yes,no,el9627,Dominica,CBS,Psychology,Night Owl,Yes
2700,2700,2700,bluegray@qq.com,male,Burne-Jones,Dean,yes,yes,bd6797,Swaziland,JTS,Psychology,Night Owl,Yes
2701,2701,2701,inanimate@mac.com,male,Morgan,Ulysses,no,yes,mu7143,Glorioso Islands,CC,Electrical Engineering,Early Bird,Yes
2702,2702,2702,freshwater@outlook.com,female,Addison,Leif,no,yes,al4678,Greece,BC,Philosophy,Early Bird,No
2703,2703,2703,brighteyed@icloud.com,male,Noel,Alan,yes,yes,na9861,Faroe Islands,SGS,History,Early Bird,Yes
2704,2704,2704,motherly@163.com,male,Camp,Odelette,no,yes,co8099,Ghana,CC,Human Rights,Early Bird,Yes
2705,2705,2705,starved@icloud.com,male,Joel,Bevis,no,yes,jb6540,Malta,SPS,East Asian Studies,Early Bird,Yes
2706,2706,2706,creamcolored@126.com,male,Monroe,Beatrice,no,no,mb1765,Uganda,CLS,Creative Writing,Night Owl,Yes
2707,2707,2707,convulsive@126.com,female,Wells,Yetta,yes,no,wy4730,Iceland,GSAS,Art History,Early Bird,Yes
2708,2708,2708,downtoearth@att.net,female,Chaucer,Antony,yes,no,ca1630,Romania,CLS,Art History,Early Bird,Yes
2709,2709,2709,crass@icloud.com,male,Aldridge,Nelson,yes,no,an7703,Romania,Arts,Sociology,Night Owl,Yes
2710,2710,2710,rolled@qq.com,male,Saul,Maxwell,yes,no,sm1244,Comoros,MSPH,Creative Writing,Night Owl,Yes
2711,2711,2711,invincible@126.com,female,Augustine,Eugene,yes,yes,ae4215,Bermuda,SIPA,Sustainable Development,Night Owl,Yes
2712,2712,2712,smalltime@mac.com,female,Owen,Jane,no,yes,oj9299,Norfolk Island,MSPH,Mathematics,Night Owl,Yes
2713,2713,2713,clipped@gmail.com,male,Amelia,Veromca,yes,no,av7439,Suriname,MSPH,English,Early Bird,Yes
2714,2714,2714,sporty@gmail.com,male,Wycliffe,Alva,yes,yes,wa8214,Bangladesh,MSPH,Biochemistry,Night Owl,Yes
2715,2715,2715,fiveminute@126.com,female,Susanna,Lester,yes,yes,sl6830,Zimbabwe,CLS,Anthropology,Early Bird,Yes
2716,2716,2716,liturgical@mac.com,male,Peggy,Carter,yes,no,pc8957,Bermuda,SGS,Philosophy,Night Owl,Yes
2717,2717,2717,negligent@hotmail.com,female,Hughes,Gregary,no,yes,hg4346,Croatia,SPS,Biomedical Engineering,Night Owl,Yes
2718,2718,2718,hurtful@outlook.com,male,Ellen,Hubery,yes,yes,eh2396,Puerto Rico,UTS,Sociology,Early Bird,Yes
2719,2719,2719,matched@gmail.com,female,Humphrey,Harriet,yes,yes,hh9308,Tajikistan,GSAS,Anthropology,Early Bird,Yes
2720,2720,2720,unmanageable@outlook.com,female,Wood,Jeffrey,yes,yes,wj1314,Saint Vincent and the Grenadines,CBS,Comparative Literature & Society,Early Bird,Yes
2721,2721,2721,insurgent@yahoo.com,female,Whyet,Will,no,no,ww3417,Falkland Islands,CC,East Asian Studies,Early Bird,Yes
2722,2722,2722,interdependent@att.net,male,Adolph,Christine,no,no,ac4709,Libya,CBS,East Asian Studies,Early Bird,Yes
2723,2723,2723,promiscuous@qq.com,female,Vincent,Hugo,no,no,vh8904,Cook Islands,MSPH,Philosophy,Early Bird,Yes
2724,2724,2724,drowning@outlook.com,female,Kitto,Marina,yes,yes,km1919,Micronesia,BC,Psychology,Night Owl,Yes
2725,2725,2725,counterproductive@qq.com,female,Walker,Ed,yes,no,we3140,Isle of Man,SEAS,Philosophy,Early Bird,Yes
2726,2726,2726,inter@126.com,female,Bray,Nina,yes,yes,bn5547,Christmas Island,SPS,Visual Arts,Night Owl,Yes
2727,2727,2727,trendy@126.com,female,Ralph,Veronica,yes,no,rv8016,Holy See (Vatican City),MSPH,Comparative Literature & Society,Early Bird,Yes
2728,2728,2728,hawkish@hotmail.com,female,Malan,Patrick,yes,yes,mp4500,Solomon Islands,SSW,"Middle Eastern, South Asian, African Studies",Night Owl,Yes
2729,2729,2729,commendable@gmail.com,female,Sailsbury,Elva,no,yes,se9143,Turks and Caicos Islands,CC,Economics,Early Bird,Yes
2730,2730,2730,sedentary@126.com,female,Jeames,Michaelia,yes,yes,jm3017,Belarus,SEAS,Comparative Literature & Society,Night Owl,Yes
2731,2731,2731,regimental@qq.com,female,Finger,Payne,no,yes,fp3033,Norway,CC,Sustainable Development,Night Owl,Yes
2732,2732,2732,whipped@gmail.com,male,Evelina,Sid,yes,no,es2546,Europa Island,SPS,Mechanical Engineering,Night Owl,Yes
2733,2733,2733,firsttime@gmail.com,female,Christiana,Tobey,no,no,ct3366,Netherlands,JTS,Biochemistry,Night Owl,Yes
2734,2734,2734,blistering@msn.com,female,Child,Lindsay,yes,yes,cl7772,Germany,UTS,American Studies,Night Owl,Yes
2735,2735,2735,named@163.com,male,Walton,Setlla,yes,no,ws6555,Benin,JTS,"Middle Eastern, South Asian, African Studies",Night Owl,Yes
2736,2736,2736,collegiate@gmail.com,female,Lindbergh,Cynthia,no,yes,lc2180,Afghanistan,SGS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
2737,2737,2737,distinguishable@mac.com,male,Lawrence,Alma,yes,no,la6469,Kiribati,SSW,Electrical Engineering,Early Bird,Yes
2738,2738,2738,transitory@hotmail.com,male,Berkeley,Harold,yes,no,bh6181,Austria,SEAS,Music,Early Bird,Yes
2739,2739,2739,earthen@qq.com,male,Barton,Jerome,yes,no,bj5375,Liberia,CCS,Biomedical Engineering,Early Bird,Yes
2740,2740,2740,feisty@icloud.com,female,Whittier,Modesty,no,no,wm4002,Gibraltar,VCPS,Comparative Literature & Society,Early Bird,Yes
2741,2741,2741,subconscious@msn.com,female,Bauer,Michell,yes,yes,bm8041,Cuba,UTS,Psychology,Night Owl,Yes
2742,2742,2742,springy@gmail.com,male,Raman,Todd,yes,yes,rt8617,Jersey,TC,American Studies,Early Bird,Yes
2743,2743,2743,downright@qq.com,female,Attlee,Isaac,no,yes,ai5365,Swaziland,CLS,Political Science,Early Bird,Yes
2744,2744,2744,bubbly@att.net,female,Meredith,Yvette,no,yes,my4483,Poland,JTS,Creative Writing,Night Owl,Yes
2745,2745,2745,appreciable@outlook.com,female,Sheridan,Mildred,yes,no,sm5402,Germany,GSAS,Biology,Night Owl,Yes
2746,2746,2746,circulatory@qq.com,male,Sander,Lena,no,no,sl5458,Swaziland,Nursing,Philosophy,Early Bird,Yes
2747,2747,2747,welltrained@outlook.com,male,Richardson,Venus,no,no,rv2012,Denmark,Arts,Civil Engineering,Early Bird,Yes
2748,2748,2748,inimical@sina.com,female,Moll,Gilbert,yes,yes,mg7682,Bermuda,Arts,Business Management,Early Bird,Yes
2749,2749,2749,indomitable@126.com,male,Gissing,John,no,no,gj3414,Burkina Faso,CC,Civil Engineering,Early Bird,Yes
2750,2750,2750,displaced@hotmail.com,female,Rose,Raymond,no,yes,rr1793,Armenia,Nursing,Electrical Engineering,Early Bird,Yes
2751,2751,2751,diversified@163.com,male,Bowen,Kama,no,yes,bk5314,Cuba,UTS,Psychology,Night Owl,Yes
2752,2752,2752,tantamount@att.net,female,Max,Aldrich,no,no,ma9881,Tajikistan,GSAPP,Chemical Engineering,Early Bird,Yes
2753,2753,2753,restraining@qq.com,male,Clement,Hardy,no,yes,ch2970,Germany,MSPH,Film & Media Studies,Early Bird,Yes
2754,2754,2754,unassuming@qq.com,male,Gresham,Bowen,no,yes,gb2144,Saudi Arabia,GSAPP,Computer Science,Night Owl,Yes
2755,2755,2755,bubbling@163.com,male,Carllyle,Ogden,yes,yes,co2732,Germany,SEAS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Night Owl,Yes
2756,2756,2756,upperclass@gmail.com,female,Becher,Georgia,no,yes,bg4094,French Guiana,SGS,French,Night Owl,Yes
2757,2757,2757,reputable@qq.com,male,Stephens,Katherine,no,no,sk9425,Svalbard,CJS,Psychology,Night Owl,Yes
2758,2758,2758,decreased@att.net,male,Lytton,Yves,yes,no,ly5675,Guadeloupe,UTS,French,Night Owl,Yes
2759,2759,2759,ageold@mac.com,male,Barnard,Lillian,no,yes,bl8870,Central African Republic,CC,Environmental Biology and Evolutionary Biology of the Human Species,Early Bird,Yes
2760,2760,2760,tyrannical@att.net,male,Funk,Faithe,yes,yes,ff6367,Liberia,SGS,Political Science,Night Owl,Yes
2761,2761,2761,handwritten@mac.com,female,Wesley,Bard,yes,yes,wb2432,Kyrgyzstan,VCPS,Civil Engineering,Early Bird,Yes
2762,2762,2762,speeding@163.com,female,Gregory,Cara,yes,no,gc8864,Bahrain,SEAS,Biochemistry,Night Owl,Yes
2763,2763,2763,decreasing@outlook.com,male,Wilde,Bruce,no,no,wb7701,Lesotho,SEAS,Psychology,Night Owl,Yes
2764,2764,2764,worldwide@126.com,male,Vogt,Ives,no,yes,vi9315,Nigeria,SGS,Sociology,Night Owl,Yes
2765,2765,2765,pissed@gmail.com,female,Noah,Bert,no,yes,nb7382,Egypt,CJS,East Asian Studies,Early Bird,Yes
2766,2766,2766,superhuman@sina.com,female,Felix,Fabian,yes,yes,ff9012,Saint Lucia,SEAS,Art History,Night Owl,Yes
2767,2767,2767,ageold@sina.com,female,MacAdam,Alfred,no,no,ma5470,Oman,SGS,"Middle Eastern, South Asian, African Studies",Early Bird,Yes
2768,2768,2768,appreciable@sina.com,female,Yerkes,Natividad,no,yes,yn8032,Yemen,Arts,Biochemistry,Early Bird,Yes
2769,2769,2769,mossy@hotmail.com,female,Windsor,Brook,yes,yes,wb6350,Israel,TC,Chemical Engineering,Early Bird,Yes
2770,2770,2770,mashed@163.com,female,Eugen,Sophia,yes,no,es1613,Macedonia,CCS,Creative Writing,Early Bird,Yes
2771,2771,2771,salaried@msn.com,female,Longman,Sherry,yes,no,ls9065,Belarus,CC,Art History,Night Owl,Yes
2772,2772,2772,indefatigable@outlook.com,female,Rosa,Freda,no,yes,rf5572,Germany,SSW,Earth & Environmental Engineering,Early Bird,Yes
2773,2773,2773,optimal@163.com,male,Sinclair,Ruby,yes,no,sr9295,Palau,CJS,"Applied Physics & Applied Mathematics, with Materials Science and Engineeringoption>",Early Bird,Yes
2774,2774,2774,anarchic@att.net,male,Temple,Nicole,no,yes,tn3257,Reunion,GSAS,Visual Arts,Early Bird,Yes
2775,2775,2775,departed@163.com,male,Young,Herman,no,no,yh7532,Reunion,SSW,Business Management,Early Bird,Yes
2776,2776,2776,sinewy@hotmail.com,female,Churchill,Oliver,yes,yes,co5878,Guernsey,Arts,Political Science,Night Owl,Yes
2777,2777,2777,proficient@sina.com,male,Robeson,Emily,yes,no,re5664,Mozambique,GSAS,Creative Writing,Early Bird,Yes
